genome	Alert Level	#genes in repr. genome	probability	domain	phylum	class	order	family	genus	species
RS_GCF_009649845.1	0		0.0005978915397673	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__Polyangium	s__Polyangium spumosum
RS_GCF_005144635.1	0		0.0007974611753677	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__Polyangium	s__Polyangium sp005144635
GB_GCA_004297725.1	0		0.0007980614645847	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Ga0077539	g__SCUS01	s__SCUS01 sp004297725
GB_GCA_002320815.1	0		0.0009947676219485	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__SG8-38	g__UBA1660	s__UBA1660 sp002320815
GB_GCA_002699025.1	0		0.0006971366454798	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__SG8-38	g__GCA-2699025	s__GCA-2699025 sp002699025
RS_GCF_000737325.1	0		0.0005986088532	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__Sandaracinus	s__Sandaracinus amylolyticus
RS_GCF_000013385.1	0		9.992062570178496e-05	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__Anaeromyxobacter dehalogenans_B
RS_GCF_000964525.1	0		0.0003990148193757	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__Anaeromyxobacter sp000964525
RS_GCF_000022145.1	0		0.0001996963801142	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__Anaeromyxobacter dehalogenans
RS_GCF_000017505.1	0		0.0002993024935009	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__Anaeromyxobacter sp000017505
RS_GCF_013340205.1	0		0.0005985846693499	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__R267	s__R267 sp013340205
GB_GCA_903874275.1	0		0.0005994077894342	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__CAIOAK01	s__CAIOAK01 sp903874275
GB_GCA_903904005.1	0		0.0014963147202315	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__CAIOAK01	s__CAIOAK01 sp903904005
GB_GCA_903855945.1	0		0.0011978509317943	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__CAIOAK01	s__CAIOAK01 sp903855945
RS_GCF_013116825.1	0		0.0008952352520854	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus xanthus_B
RS_GCF_900101905.1	0		0.0002988423690225	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus virescens
RS_GCF_900106535.1	0		0.0002988423690225	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus xanthus
RS_GCF_010998615.1	0		0.0003986123373207	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus sp010998615
RS_GCF_006402735.1	0		0.0004982340246723	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus xanthus_A
RS_GCF_013372585.1	0		0.0005980657711622	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus sp013372585
RS_GCF_002305895.1	0		0.0003986123373207	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus macrosporus
RS_GCF_000280925.3	0		0.0002989688326385	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus hansupus
GB_GCA_014656495.1	0		0.0002989688326385							
RS_GCF_010894405.1	0		0.0004984396335338	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus caerfyrddinensis
RS_GCF_010894435.1	0		0.0003988064076589	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus trucidator
RS_GCF_012933655.1	0		0.0010963752156264	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus fallax
RS_GCF_000331735.1	0		0.0002988712895304	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus stipitatus
RS_GCF_900111765.1	0		0.0002988712895304	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus fulvus
RS_GCF_010894455.1	0		0.0003988364267542	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus eversor
RS_GCF_013336725.1	0		0.0004985440761653	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus sp013336725
RS_GCF_000255295.1	0		0.0005960341372094	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus coralloides
RS_GCF_009909105.1	0		0.000795061539233	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus exiguus
RS_GCF_003668875.1	0		0.0007955042253742	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus interemptor
RS_GCF_003612165.1	0		0.000297105027925	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus aberystwythensis
RS_GCF_003611695.1	0		0.0001974833405734	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus carmarthensis
RS_GCF_003611585.1	0		0.0006949523954739	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus exercitus
RS_GCF_009909145.1	0		0.0003984532535279	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp009909145
RS_GCF_003612115.1	0		0.0008936816014466	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003612115
RS_GCF_003611635.1	0		0.0005958944830124	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus terminator
RS_GCF_003611675.1	0		0.0003969580709825	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003611675
RS_GCF_003611735.1	0		0.0004966807658442	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sicarius
RS_GCF_003600865.1	0		0.0012952069199852	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003600865
RS_GCF_900109545.1	0		0.0012967423857774	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella aurantiaca
RS_GCF_900111745.1	0		0.0008974210960029	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella erecta
RS_GCF_000165485.1	0		0.0003986163516099	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella aurantiaca_A
RS_GCF_000737315.1	0		0.0003984929768821	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Hyalangium	s__Hyalangium minutum
RS_GCF_002305875.1	0		0.0008969080634071	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Cystobacter	s__Cystobacter fuscus_A
RS_GCF_009659535.1	0		0.0004981660350852	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Aggregicoccus	s__Aggregicoccus sp009659535
GB_GCA_003818285.1	0		0.0002989401093183	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__RPRB01	s__RPRB01 sp003818285
GB_GCA_003243425.1	0		0.0012977039359832	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Archangium_A	s__Archangium_A gephyra_A
GB_GCA_903905455.1	0		0.0013956011006397	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Archangium_A	s__Archangium_A sp903905455
GB_GCA_903911145.1	0		0.0006984590033127	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__CAIWCD01	s__CAIWCD01 sp903911145
GB_GCA_005879315.1	0		0.000399534918674	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__40CM-4-68-19	s__40CM-4-68-19 sp005879315
GB_GCA_005879535.1	0		0.0007980423903944	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__40CM-4-68-19	s__40CM-4-68-19 sp005879535
RS_GCF_006517175.1	0		0.0001995322440685	d__Bacteria	p__Myxococcota	c__Bradymonadia	o__Bradymonadales	f__Bradymonadaceae	g__Persicimonas	s__Persicimonas caeni
GB_GCA_903921785.1	0		0.0011940150580064	d__Bacteria	p__Myxococcota_A	c__UBA796	o__UBA796	f__SXON01	g__SXON01	s__SXON01 sp903921785
GB_GCA_903844155.1	0		0.0024879187781158	d__Bacteria	p__Myxococcota_A	c__UBA796	o__UBA796	f__SXON01	g__CAIUMM01	s__CAIUMM01 sp903844155
GB_GCA_003353845.1	0		0.0012952493947535	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__GLO-12	g__GLO-12	s__GLO-12 sp003353845
GB_GCA_005879255.1	0		0.0034911760355792	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__DP-20 sp005879255
GB_GCA_011329495.1	0		0.0010969320224489	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__DP-20 sp011329495
GB_GCA_005888095.1	0		0.0009966033421056	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UTPRO1	f__DP-6	g__DP-3	s__DP-3 sp005888095
GB_GCA_002479255.1	0		0.0007971905570686	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Binatales	f__Binataceae	g__Binatus	s__Binatus soli
GB_GCA_003135135.1	0		0.0004977686665747	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Binatales	f__Binataceae	g__Binatus	s__Binatus sp003135135
RS_GCF_000210915.2	0		0.0025920076077004	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Halobacteriovorax	s__Halobacteriovorax marinus
RS_GCF_004006665.1	0		0.0037870591122882	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Halobacteriovorax	s__Halobacteriovorax sp004006665
GB_GCA_002786715.1	0		0.0033923740787417	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__21-14-all-39-27	s__21-14-all-39-27 sp002786715
GB_GCA_001771815.1	0		0.0048820206179176	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio sp001771815
GB_GCA_014376935.1	0		0.0033867259026521	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio sp014376935
RS_GCF_000348725.1	0		0.0069761837029187	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio exovorus
GB_GCA_004011035.1	0		0.0058780439767886	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio qaytius
GB_GCA_002256935.1	0		0.0009963803849307	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2316	s__UBA2316 sp002256935
GB_GCA_002345205.1	0		0.0033883307091591	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2316	s__UBA2316 sp002345205
RS_GCF_006874645.1	0		0.0012934974846626	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp006874645
RS_GCF_013752535.1	0		0.000995707445559	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp013752535
RS_GCF_002209355.1	0		0.0012945910996646	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp002209355
RS_GCF_006874625.1	0		0.000994011709424	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp006874625
RS_GCF_001592735.1	0		0.0021912671684734	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_D
RS_GCF_001592745.1	0		0.0005966973543565	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_B
RS_GCF_001592755.1	0		0.0007958951524485	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_E
GB_GCA_000786105.1	0		0.0013940090067601	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp000786105
RS_GCF_000196175.1	0		0.001591367578814	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus
RS_GCF_000317895.1	0		0.0011928967589432	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_F
RS_GCF_002208115.1	0		0.0025881715475079	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_C
RS_GCF_000525675.1	0		0.000795395079743	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_A
GB_GCA_002381805.1	0		0.0008942783507307	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp002381805
GB_GCA_903926205.1	0		0.0019916625023896	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__CAIYID01	s__CAIYID01 sp903926205
GB_GCA_001464715.1	0		0.0004988569486561	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Ga0074137	s__Ga0074137 sp001464715
GB_GCA_002344785.1	0		0.003488944040585	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2339	s__UBA2339 sp002344785
GB_GCA_002453155.1	0		0.0005973916654024	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__UBA6776	s__UBA6776 sp002453155
GB_GCA_007128005.1	0		0.003087645751782	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__SKYF01	s__SKYF01 sp007128005
GB_GCA_903833275.1	0		0.0022899240038068	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__RBG-16-40-8	s__RBG-16-40-8 sp903833275
GB_GCA_002321895.1	0		0.0030892302277022	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__UBA1609	s__UBA1609 sp002321895
GB_GCA_002083485.1	0		0.0028871659507351	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__SG-bin7	g__SG-bin7	s__SG-bin7 sp002083485
GB_GCA_014584465.1	0		0.0032917037794558	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__SG-bin7	g__JACTMU01	s__JACTMU01 sp014584465
GB_GCA_002376845.1	0		0.0012948953708026	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA840	g__UBA3535	s__UBA3535 sp002376845
GB_GCA_002436415.1	0		0.0030875810608978	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA840	g__UBA6502	s__UBA6502 sp002436415
GB_GCA_002778785.1	0		0.0015927713310505	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__1-14-0-10-45-34	g__1-14-0-10-45-34	s__1-14-0-10-45-34 sp002778785
GB_GCA_001543005.1	0		0.0002992193645603	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__LS-SOB	s__LS-SOB sp001543005
GB_GCA_011523765.1	0		0.0002992296812533	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__WTGA01	s__WTGA01 sp011523765
GB_GCA_011088265.1	0		0.000397714047028	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__WLWV01	s__WLWV01 sp011088265
GB_GCA_009842505.1	0		0.0001995502239579	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__VYFG01	s__VYFG01 sp009842505
GB_GCA_002327725.1	0		0.0002993684572509	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__UBA868	g__UBA868	s__UBA868 sp002327725
GB_GCA_002420425.1	0		0.0004980048566609	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__UBA5680	g__UBA5680	s__UBA5680 sp002420425
RS_GCF_003315245.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella xantha
GB_GCA_014651515.1	0		9.991095452873653e-05							
GB_GCA_013002025.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella sp013002025
GB_GCA_002470515.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella sp002470515
GB_GCA_002897635.1	0		0.0001996750537056	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__BMS3Bbin11	g__BMS3Bbin11	s__BMS3Bbin11 sp002897635
GB_GCA_013150915.1	0		9.997675544794188e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__BMS3Bbin11	g__BMS3Bbin11	s__BMS3Bbin11 sp013150915
GB_GCA_011052015.1	0		0.0002991788270077	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__HyVt-429	g__HyVt-429	s__HyVt-429 sp011052015
GB_GCA_013152415.1	0		9.971535474398027e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__HyVt-429	g__HyVt-429	s__HyVt-429 sp013152415
RS_GCF_003184265.1	0		0.0007981204181274	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__Acidiferrobacter	s__Acidiferrobacter sp003184265
RS_GCF_003333315.1	0		0.0003989166532731	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__Acidiferrobacter	s__Acidiferrobacter thiooxydans
RS_GCF_002355415.1	0		9.995868382148828e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__Sulfurifustis	s__Sulfurifustis variabilis
GB_GCA_004298065.1	0		0.0001982123766973	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__SCRL01	s__SCRL01 sp004298065
RS_GCF_002355735.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__Sulfuricaulis	s__Sulfuricaulis limicola
RS_GCF_000265245.1	0		0.0012960166812292	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas smyrnensis
RS_GCF_007989465.1	0		9.978636403182306e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halophila
RS_GCF_004798905.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas borealis
RS_GCF_014192055.1	0		0.0005970851485929	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas organivorans
RS_GCF_002549795.1	0		9.956403480005402e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas beimenensis
RS_GCF_003966155.1	0		0.0006970632269886	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas nitroreducens
RS_GCF_014192275.1	0		0.0006982987736124	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas stenophila
RS_GCF_000196875.2	0		0.0003986712046603	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas elongata
RS_GCF_008274785.1	0		9.956787622740514e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas eurihalina
RS_GCF_001662305.1	0		9.956787622740514e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas caseinilytica
RS_GCF_006540005.1	0		9.944382004431456e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halmophila
RS_GCF_001431725.1	0		9.956403480005402e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas huangheensis
RS_GCF_900142755.1	0		9.956403480005402e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas cupida
RS_GCF_008329985.1	0		0.0001994894967905							
RS_GCF_003045775.1	0		0.0018936246029326	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas litopenaei
RS_GCF_000425725.1	0		0.0003984251480309	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halocynthiae
RS_GCF_014192215.1	0		0.0009977238638926	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas cerina
RS_GCF_003056305.1	0		0.000198894301731	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas denitrificans
