genome	Alert Level	#genes in repr. genome	probability	domain	phylum	class	order	family	genus	species
RS_GCF_000022145.1	0		0.1453790105693087	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__Anaeromyxobacter dehalogenans
RS_GCF_000017505.1	0		0.120814205472888	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__Anaeromyxobacter sp000017505
RS_GCF_013340205.1	0		0.1423335400262275	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__R267	s__R267 sp013340205
GB_GCA_903874275.1	0		0.0786626666571941	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__CAIOAK01	s__CAIOAK01 sp903874275
GB_GCA_903904005.1	0		0.0668715299889207	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__CAIOAK01	s__CAIOAK01 sp903904005
GB_GCA_903855945.1	0		0.0743905992758344	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__CAIOAK01	s__CAIOAK01 sp903855945
RS_GCF_013116825.1	5	1	0.143178317260529	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus xanthus_B
RS_GCF_900101905.1	5	1	0.1513146804172755	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus virescens
RS_GCF_900106535.1	0		0.1450256464590228	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus xanthus
RS_GCF_010998615.1	5	1	0.1378163896141457	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus sp010998615
RS_GCF_006402735.1	5	1	0.1547450309712696	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus xanthus_A
RS_GCF_013372585.1	0		0.1360321098840553	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus sp013372585
RS_GCF_002305895.1	0		0.1564501398145165	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus macrosporus
RS_GCF_000280925.3	1		0.1780569863897794	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus hansupus
GB_GCA_014656495.1	1		0.1833341610548903							
RS_GCF_010894405.1	1		0.1895324114270925	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus caerfyrddinensis
RS_GCF_010894435.1	1		0.1767919374256575	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus trucidator
RS_GCF_012933655.1	1		0.1785664531302425	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus fallax
RS_GCF_000331735.1	0		0.1521479858663172	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus stipitatus
RS_GCF_900111765.1	0		0.15929251490178	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus fulvus
RS_GCF_010894455.1	1		0.1685003332477544	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus eversor
RS_GCF_013336725.1	0		0.1577571701501854	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Myxococcus	s__Myxococcus sp013336725
RS_GCF_000255295.1	0		0.1595041134595793	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus coralloides
RS_GCF_009909105.1	0		0.1471546519517817	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus exiguus
RS_GCF_003668875.1	0		0.1481575350207844	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus interemptor
RS_GCF_003612165.1	0		0.1531595382575317	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus aberystwythensis
RS_GCF_003611695.1	0		0.1552097573075137	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus carmarthensis
RS_GCF_003611585.1	0		0.1433353994698833	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus exercitus
RS_GCF_009909145.1	0		0.1398248791701035	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp009909145
RS_GCF_003612115.1	0		0.1476755396927785	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003612115
RS_GCF_003611635.1	0		0.1647259028569775	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus terminator
RS_GCF_003611675.1	0		0.1350975075107392	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003611675
RS_GCF_003611735.1	0		0.1333183112843704	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sicarius
RS_GCF_003600865.1	0		0.1333528597231832	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003600865
RS_GCF_900109545.1	0		0.1367151263562755	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella aurantiaca
RS_GCF_900111745.1	0		0.1454525779866737	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella erecta
RS_GCF_000165485.1	0		0.1343861759194565	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella aurantiaca_A
RS_GCF_000737315.1	0		0.1423621713006343	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Hyalangium	s__Hyalangium minutum
RS_GCF_002305875.1	1		0.2034681190724147	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Cystobacter	s__Cystobacter fuscus_A
RS_GCF_009659535.1	0		0.1568314575549846	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Aggregicoccus	s__Aggregicoccus sp009659535
GB_GCA_003818285.1	0		0.1416961590792549	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__RPRB01	s__RPRB01 sp003818285
GB_GCA_003243425.1	0		0.1033652596366701	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Archangium_A	s__Archangium_A gephyra_A
GB_GCA_903905455.1	0		0.110882329451652	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Archangium_A	s__Archangium_A sp903905455
GB_GCA_903911145.1	0		0.0799901766103749	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__CAIWCD01	s__CAIWCD01 sp903911145
GB_GCA_005879315.1	0		0.0808649440851126	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__40CM-4-68-19	s__40CM-4-68-19 sp005879315
GB_GCA_005879535.1	0		0.0997217604774935	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__40CM-4-68-19	s__40CM-4-68-19 sp005879535
RS_GCF_006517175.1	0		0.1132620551050343	d__Bacteria	p__Myxococcota	c__Bradymonadia	o__Bradymonadales	f__Bradymonadaceae	g__Persicimonas	s__Persicimonas caeni
GB_GCA_903921785.1	0		0.0621799048929452	d__Bacteria	p__Myxococcota_A	c__UBA796	o__UBA796	f__SXON01	g__SXON01	s__SXON01 sp903921785
GB_GCA_903844155.1	0		0.0474542486086677	d__Bacteria	p__Myxococcota_A	c__UBA796	o__UBA796	f__SXON01	g__CAIUMM01	s__CAIUMM01 sp903844155
GB_GCA_003353845.1	0		0.0631166934959679	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__GLO-12	g__GLO-12	s__GLO-12 sp003353845
GB_GCA_005879255.1	0		0.1003601957209196	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__DP-20 sp005879255
GB_GCA_011329495.1	0		0.0883226176316201	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__DP-20 sp011329495
GB_GCA_005888095.1	0		0.1088267148648519	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UTPRO1	f__DP-6	g__DP-3	s__DP-3 sp005888095
GB_GCA_002479255.1	0		0.0715891858263458	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Binatales	f__Binataceae	g__Binatus	s__Binatus soli
GB_GCA_003135135.1	0		0.071850831624758	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Binatales	f__Binataceae	g__Binatus	s__Binatus sp003135135
RS_GCF_000210915.2	0		0.0227015647531904	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Halobacteriovorax	s__Halobacteriovorax marinus
RS_GCF_004006665.1	0		0.0208379890573648	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Halobacteriovorax	s__Halobacteriovorax sp004006665
GB_GCA_002786715.1	0		0.0280849745096698	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__21-14-all-39-27	s__21-14-all-39-27 sp002786715
GB_GCA_001771815.1	0		0.0250524404257942	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio sp001771815
GB_GCA_014376935.1	0		0.0374197548773261	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio sp014376935
RS_GCF_000348725.1	0		0.0335104158641434	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio exovorus
GB_GCA_004011035.1	0		0.0235150344782071	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio qaytius
GB_GCA_002256935.1	0		0.0289297582143773	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2316	s__UBA2316 sp002256935
GB_GCA_002345205.1	0		0.0453859386974813	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2316	s__UBA2316 sp002345205
RS_GCF_006874645.1	0		0.0595624823012951	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp006874645
RS_GCF_013752535.1	0		0.0548764290907443	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp013752535
RS_GCF_002209355.1	0		0.0574546693878519	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp002209355
RS_GCF_006874625.1	0		0.0541105547842103	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp006874625
RS_GCF_001592735.1	0		0.060169901775119	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_D
RS_GCF_001592745.1	0		0.046951297533105	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_B
RS_GCF_001592755.1	0		0.0510926845665059	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_E
GB_GCA_000786105.1	0		0.0361060658914604	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp000786105
RS_GCF_000196175.1	0		0.0603157898941386	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus
RS_GCF_000317895.1	0		0.0533319871644097	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_F
RS_GCF_002208115.1	0		0.0525863214626619	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_C
RS_GCF_000525675.1	0		0.0419268686814859	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_A
GB_GCA_002381805.1	0		0.0341134177055148	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp002381805
GB_GCA_903926205.1	0		0.0277271984096021	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__CAIYID01	s__CAIYID01 sp903926205
GB_GCA_001464715.1	0		0.0361997588684348	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Ga0074137	s__Ga0074137 sp001464715
GB_GCA_002344785.1	0		0.0303435358178652	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2339	s__UBA2339 sp002344785
GB_GCA_002453155.1	0		0.0291375917014632	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__UBA6776	s__UBA6776 sp002453155
GB_GCA_007128005.1	0		0.0152769650079815	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__SKYF01	s__SKYF01 sp007128005
GB_GCA_903833275.1	0		0.0224761358847828	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__RBG-16-40-8	s__RBG-16-40-8 sp903833275
GB_GCA_002321895.1	0		0.0267277905825665	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__UBA1609	s__UBA1609 sp002321895
GB_GCA_002083485.1	0		0.0295281452834673	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__SG-bin7	g__SG-bin7	s__SG-bin7 sp002083485
GB_GCA_014584465.1	0		0.0216327227601333	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__SG-bin7	g__JACTMU01	s__JACTMU01 sp014584465
GB_GCA_002376845.1	0		0.0260682845567213	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA840	g__UBA3535	s__UBA3535 sp002376845
GB_GCA_002436415.1	0		0.0362238173106731	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA840	g__UBA6502	s__UBA6502 sp002436415
GB_GCA_002778785.1	0		0.018156114210519	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__1-14-0-10-45-34	g__1-14-0-10-45-34	s__1-14-0-10-45-34 sp002778785
GB_GCA_001543005.1	0		0.0902068393112683	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__LS-SOB	s__LS-SOB sp001543005
GB_GCA_011523765.1	0		0.0965265835308089	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__WTGA01	s__WTGA01 sp011523765
GB_GCA_011088265.1	0		0.1442325197415307	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__WLWV01	s__WLWV01 sp011088265
GB_GCA_009842505.1	1		0.1933656737534965	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__VYFG01	s__VYFG01 sp009842505
GB_GCA_002327725.1	0		0.1317467224685356	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__UBA868	g__UBA868	s__UBA868 sp002327725
GB_GCA_002420425.1	0		0.1007387374912462	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__UBA5680	g__UBA5680	s__UBA5680 sp002420425
RS_GCF_003315245.1	1		0.2920078614891911	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella xantha
GB_GCA_014651515.1	1		0.2841442351089617							
GB_GCA_013002025.1	0		0.1541469016258779	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella sp013002025
GB_GCA_002470515.1	1		0.1653113866922264	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella sp002470515
GB_GCA_002897635.1	0		0.1576088313163854	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__BMS3Bbin11	g__BMS3Bbin11	s__BMS3Bbin11 sp002897635
GB_GCA_013150915.1	0		0.1187477773508076	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__BMS3Bbin11	g__BMS3Bbin11	s__BMS3Bbin11 sp013150915
GB_GCA_011052015.1	0		0.1202291095198454	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__HyVt-429	g__HyVt-429	s__HyVt-429 sp011052015
GB_GCA_013152415.1	0		0.1587425089617629	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__HyVt-429	g__HyVt-429	s__HyVt-429 sp013152415
RS_GCF_003184265.1	0		0.120494516365833	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__Acidiferrobacter	s__Acidiferrobacter sp003184265
RS_GCF_003333315.1	0		0.138195986863232	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__Acidiferrobacter	s__Acidiferrobacter thiooxydans
RS_GCF_002355415.1	1		0.273105287226415	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__Sulfurifustis	s__Sulfurifustis variabilis
GB_GCA_004298065.1	1		0.2104855019680906	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__SCRL01	s__SCRL01 sp004298065
RS_GCF_002355735.1	0		0.1636437078922812	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__Sulfuricaulis	s__Sulfuricaulis limicola
RS_GCF_000265245.1	2		0.4269303204845065	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas smyrnensis
RS_GCF_007989465.1	3		0.5227374209864538	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halophila
RS_GCF_004798905.1	2		0.411932813561198	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas borealis
RS_GCF_014192055.1	3		0.617091964627701	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas organivorans
RS_GCF_002549795.1	3		0.5503970304377879	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas beimenensis
RS_GCF_003966155.1	3		0.5204829120812168	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas nitroreducens
RS_GCF_014192275.1	2		0.3975707640166134	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas stenophila
RS_GCF_000196875.2	3		0.6183202585426009	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas elongata
RS_GCF_008274785.1	2		0.473972223088299	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas eurihalina
RS_GCF_001662305.1	2		0.4756059584275371	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas caseinilytica
RS_GCF_006540005.1	2		0.4943235470422938	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halmophila
RS_GCF_001431725.1	3		0.547284227216657	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas huangheensis
RS_GCF_900142755.1	3		0.5361648477558812	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas cupida
RS_GCF_008329985.1	3		0.5885765972741931							
RS_GCF_003045775.1	2		0.4711137093987484	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas litopenaei
RS_GCF_000425725.1	1		0.3170328105889035	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halocynthiae
RS_GCF_014192215.1	2		0.4175309426637179	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas cerina
RS_GCF_003056305.1	3		0.5372323704801731	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas denitrificans
