genome	Alert Level	#genes in repr. genome	probability	domain	phylum	class	order	family	genus	species
RS_GCF_003668875.1	0		0.0047607723737495	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus interemptor
RS_GCF_003612165.1	0		0.0033154245253658	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus aberystwythensis
RS_GCF_003611695.1	0		0.0032779527273939	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus carmarthensis
RS_GCF_003611585.1	0		0.0042897939235948	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus exercitus
RS_GCF_009909145.1	0		0.0021650784630488	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp009909145
RS_GCF_003612115.1	0		0.002222605164726	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003612115
RS_GCF_003611635.1	0		0.0023219640104906	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus terminator
RS_GCF_003611675.1	0		0.0014023160888705	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003611675
RS_GCF_003611735.1	0		0.0024492826316603	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sicarius
RS_GCF_003600865.1	0		0.0034656339484247	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Corallococcus	s__Corallococcus sp003600865
RS_GCF_900109545.1	0		0.0016918871685394	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella aurantiaca
RS_GCF_900111745.1	0		0.0015055515589015	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella erecta
RS_GCF_000165485.1	0		0.0035385533386099	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Stigmatella	s__Stigmatella aurantiaca_A
RS_GCF_000737315.1	0		0.0051848680729935	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Hyalangium	s__Hyalangium minutum
RS_GCF_002305875.1	0		0.007050050258375	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Cystobacter	s__Cystobacter fuscus_A
RS_GCF_009659535.1	0		0.003049923940163	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Aggregicoccus	s__Aggregicoccus sp009659535
GB_GCA_003818285.1	0		0.0019515928116734	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__RPRB01	s__RPRB01 sp003818285
GB_GCA_003243425.1	0		0.0072595074691164	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Archangium_A	s__Archangium_A gephyra_A
GB_GCA_903905455.1	0		0.0122085461292646	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Archangium_A	s__Archangium_A sp903905455
GB_GCA_903911145.1	0		0.0103734305108959	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__CAIWCD01	s__CAIWCD01 sp903911145
GB_GCA_005879315.1	0		0.0030067693522599	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__40CM-4-68-19	s__40CM-4-68-19 sp005879315
GB_GCA_005879535.1	0		0.0032182249865154	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__40CM-4-68-19	g__40CM-4-68-19	s__40CM-4-68-19 sp005879535
RS_GCF_006517175.1	0		0.015497823155373	d__Bacteria	p__Myxococcota	c__Bradymonadia	o__Bradymonadales	f__Bradymonadaceae	g__Persicimonas	s__Persicimonas caeni
GB_GCA_903921785.1	0		0.0073029053041194	d__Bacteria	p__Myxococcota_A	c__UBA796	o__UBA796	f__SXON01	g__SXON01	s__SXON01 sp903921785
GB_GCA_903844155.1	0		0.0120892032660467	d__Bacteria	p__Myxococcota_A	c__UBA796	o__UBA796	f__SXON01	g__CAIUMM01	s__CAIUMM01 sp903844155
GB_GCA_003353845.1	0		0.0021618992565449	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__GLO-12	g__GLO-12	s__GLO-12 sp003353845
GB_GCA_005879255.1	0		0.0014134304687188	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__DP-20 sp005879255
GB_GCA_011329495.1	0		0.0038591946728642	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__DP-20	s__DP-20 sp011329495
GB_GCA_005888095.1	0		0.0019336495975129	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UTPRO1	f__DP-6	g__DP-3	s__DP-3 sp005888095
GB_GCA_002479255.1	0		0.0039248181043679	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Binatales	f__Binataceae	g__Binatus	s__Binatus soli
GB_GCA_003135135.1	0		0.0034699568888496	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__Binatales	f__Binataceae	g__Binatus	s__Binatus sp003135135
RS_GCF_000210915.2	0		0.0101418943660378	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Halobacteriovorax	s__Halobacteriovorax marinus
RS_GCF_004006665.1	0		0.0137510114201193	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Halobacteriovorax	s__Halobacteriovorax sp004006665
GB_GCA_002786715.1	0		0.0094783720108986	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__21-14-all-39-27	s__21-14-all-39-27 sp002786715
GB_GCA_001771815.1	0		0.009358252706772	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio sp001771815
GB_GCA_014376935.1	0		0.0154425436189094	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio sp014376935
RS_GCF_000348725.1	0		0.0146862999645003	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio exovorus
GB_GCA_004011035.1	0		0.0140445380956302	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Pseudobdellovibrio	s__Pseudobdellovibrio qaytius
GB_GCA_002256935.1	0		0.0030605636101107	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2316	s__UBA2316 sp002256935
GB_GCA_002345205.1	0		0.0083414145383801	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2316	s__UBA2316 sp002345205
RS_GCF_006874645.1	0		0.0119380563797711	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp006874645
RS_GCF_013752535.1	0		0.0137673653886329	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp013752535
RS_GCF_002209355.1	0		0.0125558054503202	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp002209355
RS_GCF_006874625.1	0		0.003403602158483	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp006874625
RS_GCF_001592735.1	0		0.0074694693692179	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_D
RS_GCF_001592745.1	0		0.0127700827139518	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_B
RS_GCF_001592755.1	0		0.0094527704075321	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_E
GB_GCA_000786105.1	0		0.0053207736501024	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp000786105
RS_GCF_000196175.1	0		0.0115802570217837	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus
RS_GCF_000317895.1	0		0.0120206795990119	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_F
RS_GCF_002208115.1	0		0.0063794460099417	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_C
RS_GCF_000525675.1	0		0.0093388018387321	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio bacteriovorus_A
GB_GCA_002381805.1	0		0.0054961920956584	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio sp002381805
GB_GCA_903926205.1	0		0.00295851070216	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__CAIYID01	s__CAIYID01 sp903926205
GB_GCA_001464715.1	0		0.0022737567932778	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Ga0074137	s__Ga0074137 sp001464715
GB_GCA_002344785.1	0		0.0029551668088885	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__UBA2339	s__UBA2339 sp002344785
GB_GCA_002453155.1	0		0.0080275521676364	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__UBA6776	s__UBA6776 sp002453155
GB_GCA_007128005.1	0		0.0074449430304897	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__SKYF01	s__SKYF01 sp007128005
GB_GCA_903833275.1	0		0.0048723301560988	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA6776	g__RBG-16-40-8	s__RBG-16-40-8 sp903833275
GB_GCA_002321895.1	0		0.0027061629940573	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__UBA1609	s__UBA1609 sp002321895
GB_GCA_002083485.1	0		0.0087130678667193	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__SG-bin7	g__SG-bin7	s__SG-bin7 sp002083485
GB_GCA_014584465.1	0		0.0057911937405092	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__SG-bin7	g__JACTMU01	s__JACTMU01 sp014584465
GB_GCA_002376845.1	0		0.0064034346581519	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA840	g__UBA3535	s__UBA3535 sp002376845
GB_GCA_002436415.1	0		0.0057724335209639	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA840	g__UBA6502	s__UBA6502 sp002436415
GB_GCA_002778785.1	0		0.0037673288014273	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__1-14-0-10-45-34	g__1-14-0-10-45-34	s__1-14-0-10-45-34 sp002778785
GB_GCA_001543005.1	0		0.0011062479982748	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__LS-SOB	s__LS-SOB sp001543005
GB_GCA_011523765.1	0		0.0005280215184341	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__WTGA01	s__WTGA01 sp011523765
GB_GCA_011088265.1	0		0.0010079308921252	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__WLWV01	s__WLWV01 sp011088265
GB_GCA_009842505.1	0		0.0006287754518686	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__LS-SOB	g__VYFG01	s__VYFG01 sp009842505
GB_GCA_002327725.1	0		0.0014113582031019	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__UBA868	g__UBA868	s__UBA868 sp002327725
GB_GCA_002420425.1	0		0.0007809266768298	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__UBA5680	g__UBA5680	s__UBA5680 sp002420425
RS_GCF_003315245.1	0		0.0015080049863182	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella xantha
GB_GCA_014651515.1	0		0.0017457916191726							
GB_GCA_013002025.1	0		0.0008840560311966	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella sp013002025
GB_GCA_002470515.1	0		0.0011763957653583	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Arenicella	s__Arenicella sp002470515
GB_GCA_002897635.1	0		0.0002688348638386	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__BMS3Bbin11	g__BMS3Bbin11	s__BMS3Bbin11 sp002897635
GB_GCA_013150915.1	0		0.0001936286068094	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__BMS3Bbin11	g__BMS3Bbin11	s__BMS3Bbin11 sp013150915
GB_GCA_011052015.1	0		0.0006635229157397	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__HyVt-429	g__HyVt-429	s__HyVt-429 sp011052015
GB_GCA_013152415.1	0		0.0005168896795088	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__HyVt-429	g__HyVt-429	s__HyVt-429 sp013152415
RS_GCF_003184265.1	0		0.0003680467824688	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__Acidiferrobacter	s__Acidiferrobacter sp003184265
RS_GCF_003333315.1	0		9.145442952782402e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__Acidiferrobacter	s__Acidiferrobacter thiooxydans
RS_GCF_002355415.1	0		0.0004653998633934	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__Sulfurifustis	s__Sulfurifustis variabilis
GB_GCA_004298065.1	0		0.0009033568432713	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__SCRL01	s__SCRL01 sp004298065
RS_GCF_002355735.1	0		0.0006029080599848	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Sulfurifustaceae	g__Sulfuricaulis	s__Sulfuricaulis limicola
RS_GCF_000265245.1	0		9.083010289382604e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas smyrnensis
RS_GCF_007989465.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halophila
RS_GCF_004798905.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas borealis
RS_GCF_014192055.1	0		0.0003588248843827	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas organivorans
RS_GCF_002549795.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas beimenensis
RS_GCF_003966155.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas nitroreducens
RS_GCF_014192275.1	0		0.0001915372152486	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas stenophila
RS_GCF_000196875.2	0		9.894609768716346e-05	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas elongata
RS_GCF_008274785.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas eurihalina
RS_GCF_001662305.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas caseinilytica
RS_GCF_006540005.1	0		0.0005338031497242	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halmophila
RS_GCF_001431725.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas huangheensis
RS_GCF_900142755.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas cupida
RS_GCF_008329985.1	0		9.425046087575524e-05							
RS_GCF_003045775.1	0		0.0001477222176142	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas litopenaei
RS_GCF_000425725.1	0		0.0003577611616262	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas halocynthiae
RS_GCF_014192215.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas cerina
RS_GCF_003056305.1	0		0.0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas denitrificans
